SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,REPORT_DATE,REPORT_TYPE,REPORT,STD_ITEM_CODE,AMOUNT,ITEM_NAME
AAPL.O,AAPL,苹果,2025-09-27 00:00:00,年报,2025/FY,004001001,35934000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2024-09-28 00:00:00,年报,2024/FY,004001001,29943000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2023-09-30 00:00:00,年报,2023/FY,004001001,29965000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2022-09-24 00:00:00,年报,2022/FY,004001001,23646000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2021-09-25 00:00:00,年报,2021/FY,004001001,34940000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2020-09-26 00:00:00,年报,2020/FY,004001001,38016000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2019-09-28 00:00:00,年报,2019/FY,004001001,48844000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2018-09-29 00:00:00,年报,2018/FY,004001001,25913000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2017-09-30 00:00:00,年报,2017/FY,004001001,20289000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2016-09-24 00:00:00,年报,2016/FY,004001001,20484000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2015-09-26 00:00:00,年报,2015/FY,004001001,21120000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2014-09-27 00:00:00,年报,2014/FY,004001001,13844000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2013-09-28 00:00:00,年报,2013/FY,004001001,14259000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2012-09-29 00:00:00,年报,2012/FY,004001001,10746000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2011-09-24 00:00:00,年报,2011/FY,004001001,9815000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004001001,11261000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004001001,5263000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2008-09-27 00:00:00,年报,2008/FY,004001001,11875000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2007-09-29 00:00:00,年报,2007/FY,004001001,9352000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2006-09-30 00:00:00,年报,2006/FY,004001001,6392000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004001001,3491000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004001001,2969000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004001001,3396000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004001001,2252000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004001001,2310000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2000-09-30 00:00:00,年报,2000/FY,004001001,1191000000.0,现金及现金等价物
AAPL.O,AAPL,苹果,2007-09-29 00:00:00,年报,2007/FY,004001003,6034000000.0,短期投资
AAPL.O,AAPL,苹果,2006-09-30 00:00:00,年报,2006/FY,004001003,3718000000.0,短期投资
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004001003,4770000000.0,短期投资
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004001003,2495000000.0,短期投资
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004001003,1170000000.0,短期投资
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004001003,2085000000.0,短期投资
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004001003,2026000000.0,短期投资
AAPL.O,AAPL,苹果,2000-09-30 00:00:00,年报,2000/FY,004001003,2836000000.0,短期投资
AAPL.O,AAPL,苹果,2025-09-27 00:00:00,年报,2025/FY,004001004,39777000000.0,应收账款
AAPL.O,AAPL,苹果,2024-09-28 00:00:00,年报,2024/FY,004001004,33410000000.0,应收账款
AAPL.O,AAPL,苹果,2023-09-30 00:00:00,年报,2023/FY,004001004,29508000000.0,应收账款
AAPL.O,AAPL,苹果,2022-09-24 00:00:00,年报,2022/FY,004001004,28184000000.0,应收账款
AAPL.O,AAPL,苹果,2021-09-25 00:00:00,年报,2021/FY,004001004,26278000000.0,应收账款
AAPL.O,AAPL,苹果,2020-09-26 00:00:00,年报,2020/FY,004001004,16120000000.0,应收账款
AAPL.O,AAPL,苹果,2019-09-28 00:00:00,年报,2019/FY,004001004,22926000000.0,应收账款
AAPL.O,AAPL,苹果,2018-09-29 00:00:00,年报,2018/FY,004001004,23186000000.0,应收账款
AAPL.O,AAPL,苹果,2017-09-30 00:00:00,年报,2017/FY,004001004,17874000000.0,应收账款
AAPL.O,AAPL,苹果,2016-09-24 00:00:00,年报,2016/FY,004001004,15754000000.0,应收账款
AAPL.O,AAPL,苹果,2015-09-26 00:00:00,年报,2015/FY,004001004,16849000000.0,应收账款
AAPL.O,AAPL,苹果,2014-09-27 00:00:00,年报,2014/FY,004001004,17460000000.0,应收账款
AAPL.O,AAPL,苹果,2013-09-28 00:00:00,年报,2013/FY,004001004,13102000000.0,应收账款
AAPL.O,AAPL,苹果,2012-09-29 00:00:00,年报,2012/FY,004001004,10930000000.0,应收账款
AAPL.O,AAPL,苹果,2011-09-24 00:00:00,年报,2011/FY,004001004,5369000000.0,应收账款
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004001004,5510000000.0,应收账款
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004001004,3361000000.0,应收账款
AAPL.O,AAPL,苹果,2008-09-27 00:00:00,年报,2008/FY,004001004,2422000000.0,应收账款
AAPL.O,AAPL,苹果,2007-09-29 00:00:00,年报,2007/FY,004001004,1637000000.0,应收账款
AAPL.O,AAPL,苹果,2006-09-30 00:00:00,年报,2006/FY,004001004,1252000000.0,应收账款
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004001004,895000000.0,应收账款
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004001004,774000000.0,应收账款
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004001004,766000000.0,应收账款
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004001004,565000000.0,应收账款
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004001004,466000000.0,应收账款
AAPL.O,AAPL,苹果,2000-09-30 00:00:00,年报,2000/FY,004001004,953000000.0,应收账款
AAPL.O,AAPL,苹果,2025-09-27 00:00:00,年报,2025/FY,004001008,5718000000.0,存货
AAPL.O,AAPL,苹果,2024-09-28 00:00:00,年报,2024/FY,004001008,7286000000.0,存货
AAPL.O,AAPL,苹果,2023-09-30 00:00:00,年报,2023/FY,004001008,6331000000.0,存货
AAPL.O,AAPL,苹果,2022-09-24 00:00:00,年报,2022/FY,004001008,4946000000.0,存货
AAPL.O,AAPL,苹果,2021-09-25 00:00:00,年报,2021/FY,004001008,6580000000.0,存货
AAPL.O,AAPL,苹果,2020-09-26 00:00:00,年报,2020/FY,004001008,4061000000.0,存货
AAPL.O,AAPL,苹果,2019-09-28 00:00:00,年报,2019/FY,004001008,4106000000.0,存货
AAPL.O,AAPL,苹果,2018-09-29 00:00:00,年报,2018/FY,004001008,3956000000.0,存货
AAPL.O,AAPL,苹果,2017-09-30 00:00:00,年报,2017/FY,004001008,4855000000.0,存货
AAPL.O,AAPL,苹果,2016-09-24 00:00:00,年报,2016/FY,004001008,2132000000.0,存货
AAPL.O,AAPL,苹果,2015-09-26 00:00:00,年报,2015/FY,004001008,2349000000.0,存货
AAPL.O,AAPL,苹果,2014-09-27 00:00:00,年报,2014/FY,004001008,2111000000.0,存货
AAPL.O,AAPL,苹果,2013-09-28 00:00:00,年报,2013/FY,004001008,1764000000.0,存货
AAPL.O,AAPL,苹果,2012-09-29 00:00:00,年报,2012/FY,004001008,791000000.0,存货
AAPL.O,AAPL,苹果,2011-09-24 00:00:00,年报,2011/FY,004001008,776000000.0,存货
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004001008,1051000000.0,存货
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004001008,455000000.0,存货
AAPL.O,AAPL,苹果,2008-09-27 00:00:00,年报,2008/FY,004001008,509000000.0,存货
AAPL.O,AAPL,苹果,2007-09-29 00:00:00,年报,2007/FY,004001008,346000000.0,存货
AAPL.O,AAPL,苹果,2006-09-30 00:00:00,年报,2006/FY,004001008,270000000.0,存货
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004001008,165000000.0,存货
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004001008,101000000.0,存货
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004001008,56000000.0,存货
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004001008,45000000.0,存货
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004001008,11000000.0,存货
AAPL.O,AAPL,苹果,2000-09-30 00:00:00,年报,2000/FY,004001008,33000000.0,存货
AAPL.O,AAPL,苹果,2014-09-27 00:00:00,年报,2014/FY,004001009,4318000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2013-09-28 00:00:00,年报,2013/FY,004001009,3453000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2012-09-29 00:00:00,年报,2012/FY,004001009,2583000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2011-09-24 00:00:00,年报,2011/FY,004001009,2014000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004001009,1636000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004001009,1135000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2008-09-27 00:00:00,年报,2008/FY,004001009,1447000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2007-09-29 00:00:00,年报,2007/FY,004001009,782000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2006-09-30 00:00:00,年报,2006/FY,004001009,607000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004001009,331000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004001009,231000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004001009,190000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004001009,166000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004001009,169000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2000-09-30 00:00:00,年报,2000/FY,004001009,162000000.0,递延所得税资产(流动)
AAPL.O,AAPL,苹果,2025-09-27 00:00:00,年报,2025/FY,004001014,14585000000.0,其他流动资产
AAPL.O,AAPL,苹果,2024-09-28 00:00:00,年报,2024/FY,004001014,14287000000.0,其他流动资产
AAPL.O,AAPL,苹果,2023-09-30 00:00:00,年报,2023/FY,004001014,14695000000.0,其他流动资产
AAPL.O,AAPL,苹果,2022-09-24 00:00:00,年报,2022/FY,004001014,21223000000.0,其他流动资产
AAPL.O,AAPL,苹果,2021-09-25 00:00:00,年报,2021/FY,004001014,14111000000.0,其他流动资产
AAPL.O,AAPL,苹果,2020-09-26 00:00:00,年报,2020/FY,004001014,11264000000.0,其他流动资产
AAPL.O,AAPL,苹果,2019-09-28 00:00:00,年报,2019/FY,004001014,12352000000.0,其他流动资产
AAPL.O,AAPL,苹果,2018-09-29 00:00:00,年报,2018/FY,004001014,12087000000.0,其他流动资产
AAPL.O,AAPL,苹果,2017-09-30 00:00:00,年报,2017/FY,004001014,13936000000.0,其他流动资产
AAPL.O,AAPL,苹果,2016-09-24 00:00:00,年报,2016/FY,004001014,8283000000.0,其他流动资产
AAPL.O,AAPL,苹果,2015-09-26 00:00:00,年报,2015/FY,004001014,15085000000.0,其他流动资产
AAPL.O,AAPL,苹果,2014-09-27 00:00:00,年报,2014/FY,004001014,9806000000.0,其他流动资产
AAPL.O,AAPL,苹果,2013-09-28 00:00:00,年报,2013/FY,004001014,6882000000.0,其他流动资产
AAPL.O,AAPL,苹果,2012-09-29 00:00:00,年报,2012/FY,004001014,6458000000.0,其他流动资产
AAPL.O,AAPL,苹果,2011-09-24 00:00:00,年报,2011/FY,004001014,4529000000.0,其他流动资产
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004001014,3447000000.0,其他流动资产
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004001014,1444000000.0,其他流动资产
AAPL.O,AAPL,苹果,2008-09-27 00:00:00,年报,2008/FY,004001014,5822000000.0,其他流动资产
AAPL.O,AAPL,苹果,2007-09-29 00:00:00,年报,2007/FY,004001014,3805000000.0,其他流动资产
AAPL.O,AAPL,苹果,2006-09-30 00:00:00,年报,2006/FY,004001014,2270000000.0,其他流动资产
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004001014,648000000.0,其他流动资产
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004001014,485000000.0,其他流动资产
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004001014,309000000.0,其他流动资产
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004001014,275000000.0,其他流动资产
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004001014,161000000.0,其他流动资产
AAPL.O,AAPL,苹果,2000-09-30 00:00:00,年报,2000/FY,004001014,252000000.0,其他流动资产
AAPL.O,AAPL,苹果,2025-09-27 00:00:00,年报,2025/FY,004001015,33180000000.0,其他应收款
AAPL.O,AAPL,苹果,2024-09-28 00:00:00,年报,2024/FY,004001015,32833000000.0,其他应收款
AAPL.O,AAPL,苹果,2023-09-30 00:00:00,年报,2023/FY,004001015,31477000000.0,其他应收款
AAPL.O,AAPL,苹果,2022-09-24 00:00:00,年报,2022/FY,004001015,32748000000.0,其他应收款
AAPL.O,AAPL,苹果,2021-09-25 00:00:00,年报,2021/FY,004001015,25228000000.0,其他应收款
AAPL.O,AAPL,苹果,2020-09-26 00:00:00,年报,2020/FY,004001015,21325000000.0,其他应收款
AAPL.O,AAPL,苹果,2019-09-28 00:00:00,年报,2019/FY,004001015,22878000000.0,其他应收款
AAPL.O,AAPL,苹果,2018-09-29 00:00:00,年报,2018/FY,004001015,25809000000.0,其他应收款
AAPL.O,AAPL,苹果,2017-09-30 00:00:00,年报,2017/FY,004001015,17799000000.0,其他应收款
AAPL.O,AAPL,苹果,2016-09-24 00:00:00,年报,2016/FY,004001015,13545000000.0,其他应收款
AAPL.O,AAPL,苹果,2015-09-26 00:00:00,年报,2015/FY,004001015,13494000000.0,其他应收款
AAPL.O,AAPL,苹果,2014-09-27 00:00:00,年报,2014/FY,004001015,9759000000.0,其他应收款
AAPL.O,AAPL,苹果,2013-09-28 00:00:00,年报,2013/FY,004001015,7539000000.0,其他应收款
AAPL.O,AAPL,苹果,2012-09-29 00:00:00,年报,2012/FY,004001015,7762000000.0,其他应收款
AAPL.O,AAPL,苹果,2011-09-24 00:00:00,年报,2011/FY,004001015,6348000000.0,其他应收款
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004001015,4414000000.0,其他应收款
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004001015,1696000000.0,其他应收款
AAPL.O,AAPL,苹果,2025-09-27 00:00:00,年报,2025/FY,004001016,18763000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2024-09-28 00:00:00,年报,2024/FY,004001016,35228000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2023-09-30 00:00:00,年报,2023/FY,004001016,31590000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2022-09-24 00:00:00,年报,2022/FY,004001016,24658000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2021-09-25 00:00:00,年报,2021/FY,004001016,27699000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2020-09-26 00:00:00,年报,2020/FY,004001016,52927000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2019-09-28 00:00:00,年报,2019/FY,004001016,51713000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2018-09-29 00:00:00,年报,2018/FY,004001016,40388000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2017-09-30 00:00:00,年报,2017/FY,004001016,53892000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2016-09-24 00:00:00,年报,2016/FY,004001016,46671000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2015-09-26 00:00:00,年报,2015/FY,004001016,20481000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2014-09-27 00:00:00,年报,2014/FY,004001016,11233000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2013-09-28 00:00:00,年报,2013/FY,004001016,26287000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2012-09-29 00:00:00,年报,2012/FY,004001016,18383000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2011-09-24 00:00:00,年报,2011/FY,004001016,16137000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004001016,14359000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004001016,18201000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2008-09-27 00:00:00,年报,2008/FY,004001016,10236000000.0,有价证券投资(流动)
AAPL.O,AAPL,苹果,2025-09-27 00:00:00,年报,2025/FY,004001999,147957000000.0,流动资产合计
AAPL.O,AAPL,苹果,2024-09-28 00:00:00,年报,2024/FY,004001999,152987000000.0,流动资产合计
AAPL.O,AAPL,苹果,2023-09-30 00:00:00,年报,2023/FY,004001999,143566000000.0,流动资产合计
AAPL.O,AAPL,苹果,2022-09-24 00:00:00,年报,2022/FY,004001999,135405000000.0,流动资产合计
AAPL.O,AAPL,苹果,2021-09-25 00:00:00,年报,2021/FY,004001999,134836000000.0,流动资产合计
AAPL.O,AAPL,苹果,2020-09-26 00:00:00,年报,2020/FY,004001999,143713000000.0,流动资产合计
AAPL.O,AAPL,苹果,2019-09-28 00:00:00,年报,2019/FY,004001999,162819000000.0,流动资产合计
AAPL.O,AAPL,苹果,2018-09-29 00:00:00,年报,2018/FY,004001999,131339000000.0,流动资产合计
AAPL.O,AAPL,苹果,2017-09-30 00:00:00,年报,2017/FY,004001999,128645000000.0,流动资产合计
AAPL.O,AAPL,苹果,2016-09-24 00:00:00,年报,2016/FY,004001999,106869000000.0,流动资产合计
AAPL.O,AAPL,苹果,2015-09-26 00:00:00,年报,2015/FY,004001999,89378000000.0,流动资产合计
AAPL.O,AAPL,苹果,2014-09-27 00:00:00,年报,2014/FY,004001999,68531000000.0,流动资产合计
AAPL.O,AAPL,苹果,2013-09-28 00:00:00,年报,2013/FY,004001999,73286000000.0,流动资产合计
AAPL.O,AAPL,苹果,2012-09-29 00:00:00,年报,2012/FY,004001999,57653000000.0,流动资产合计
AAPL.O,AAPL,苹果,2011-09-24 00:00:00,年报,2011/FY,004001999,44988000000.0,流动资产合计
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004001999,41678000000.0,流动资产合计
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004001999,31555000000.0,流动资产合计
AAPL.O,AAPL,苹果,2008-09-27 00:00:00,年报,2008/FY,004001999,32311000000.0,流动资产合计
AAPL.O,AAPL,苹果,2007-09-29 00:00:00,年报,2007/FY,004001999,21956000000.0,流动资产合计
AAPL.O,AAPL,苹果,2006-09-30 00:00:00,年报,2006/FY,004001999,14509000000.0,流动资产合计
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004001999,10300000000.0,流动资产合计
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004001999,7055000000.0,流动资产合计
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004001999,5887000000.0,流动资产合计
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004001999,5388000000.0,流动资产合计
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004001999,5143000000.0,流动资产合计
AAPL.O,AAPL,苹果,2000-09-30 00:00:00,年报,2000/FY,004001999,5427000000.0,流动资产合计
AAPL.O,AAPL,苹果,2025-09-27 00:00:00,年报,2025/FY,004003001,49834000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2024-09-28 00:00:00,年报,2024/FY,004003001,45680000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2023-09-30 00:00:00,年报,2023/FY,004003001,43715000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2022-09-24 00:00:00,年报,2022/FY,004003001,42117000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2021-09-25 00:00:00,年报,2021/FY,004003001,39440000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2020-09-26 00:00:00,年报,2020/FY,004003001,36766000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2019-09-28 00:00:00,年报,2019/FY,004003001,37378000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2018-09-29 00:00:00,年报,2018/FY,004003001,41304000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2017-09-30 00:00:00,年报,2017/FY,004003001,33783000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2016-09-24 00:00:00,年报,2016/FY,004003001,27010000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2015-09-26 00:00:00,年报,2015/FY,004003001,22471000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2014-09-27 00:00:00,年报,2014/FY,004003001,20624000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2013-09-28 00:00:00,年报,2013/FY,004003001,16597000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2012-09-29 00:00:00,年报,2012/FY,004003001,15452000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2011-09-24 00:00:00,年报,2011/FY,004003001,7777000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004003001,4768000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004003001,2954000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2008-09-27 00:00:00,年报,2008/FY,004003001,2455000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2007-09-29 00:00:00,年报,2007/FY,004003001,1832000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2006-09-30 00:00:00,年报,2006/FY,004003001,1281000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004003001,817000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004003001,707000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004003001,669000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004003001,621000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004003001,564000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2000-09-30 00:00:00,年报,2000/FY,004003001,313000000.0,物业、厂房及设备
AAPL.O,AAPL,苹果,2016-09-24 00:00:00,年报,2016/FY,004003003,3206000000.0,无形资产
AAPL.O,AAPL,苹果,2015-09-26 00:00:00,年报,2015/FY,004003003,3893000000.0,无形资产
AAPL.O,AAPL,苹果,2014-09-27 00:00:00,年报,2014/FY,004003003,4142000000.0,无形资产
AAPL.O,AAPL,苹果,2013-09-28 00:00:00,年报,2013/FY,004003003,4179000000.0,无形资产
AAPL.O,AAPL,苹果,2012-09-29 00:00:00,年报,2012/FY,004003003,4224000000.0,无形资产
AAPL.O,AAPL,苹果,2011-09-24 00:00:00,年报,2011/FY,004003003,3536000000.0,无形资产
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004003003,342000000.0,无形资产
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004003003,247000000.0,无形资产
AAPL.O,AAPL,苹果,2008-09-27 00:00:00,年报,2008/FY,004003003,285000000.0,无形资产
AAPL.O,AAPL,苹果,2007-09-29 00:00:00,年报,2007/FY,004003003,299000000.0,无形资产
AAPL.O,AAPL,苹果,2006-09-30 00:00:00,年报,2006/FY,004003003,139000000.0,无形资产
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004003003,27000000.0,无形资产
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004003003,17000000.0,无形资产
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004003003,24000000.0,无形资产
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004003003,34000000.0,无形资产
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004003003,76000000.0,无形资产
AAPL.O,AAPL,苹果,2016-09-24 00:00:00,年报,2016/FY,004003004,5414000000.0,商誉
AAPL.O,AAPL,苹果,2015-09-26 00:00:00,年报,2015/FY,004003004,5116000000.0,商誉
AAPL.O,AAPL,苹果,2014-09-27 00:00:00,年报,2014/FY,004003004,4616000000.0,商誉
AAPL.O,AAPL,苹果,2013-09-28 00:00:00,年报,2013/FY,004003004,1577000000.0,商誉
AAPL.O,AAPL,苹果,2012-09-29 00:00:00,年报,2012/FY,004003004,1135000000.0,商誉
AAPL.O,AAPL,苹果,2011-09-24 00:00:00,年报,2011/FY,004003004,896000000.0,商誉
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004003004,741000000.0,商誉
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004003004,206000000.0,商誉
AAPL.O,AAPL,苹果,2008-09-27 00:00:00,年报,2008/FY,004003004,207000000.0,商誉
AAPL.O,AAPL,苹果,2007-09-29 00:00:00,年报,2007/FY,004003004,38000000.0,商誉
AAPL.O,AAPL,苹果,2006-09-30 00:00:00,年报,2006/FY,004003004,38000000.0,商誉
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004003004,69000000.0,商誉
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004003004,80000000.0,商誉
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004003004,85000000.0,商誉
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004003004,85000000.0,商誉
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004003007,128000000.0,长期投资
AAPL.O,AAPL,苹果,2000-09-30 00:00:00,年报,2000/FY,004003007,786000000.0,长期投资
AAPL.O,AAPL,苹果,2025-09-27 00:00:00,年报,2025/FY,004003014,83727000000.0,其他非流动资产
AAPL.O,AAPL,苹果,2024-09-28 00:00:00,年报,2024/FY,004003014,74834000000.0,其他非流动资产
